customer_id,name,email,city,joined_on,membership,_ingestion_timestamp,_source_file
1185,Himani Sen,himanisen@gmail.com,Chittorgarh,2022-08-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
1187,Vihaan Anand,vihaananand@outlook.com,Kolkata,2020-04-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1210,Vinod Awasthi,vinodawasthi@rediffmail.com,Mumbai,2019-03-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1211,Riya Upadhyay,riyaupadhyay@gmail.com,Agra,2022-05-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1212,Pranit Thakur,pranitthakur@rediffmail.com,Erode,2019-05-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
1213,Radha Mondal,radhamondal@gmail.com,Chennai,2023-06-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1214,Riya Chakraborty,riyachakraborty@rediffmail.com,Hyderabad,2021-03-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1215,Shubham Chakraborty,shubhamchakraborty@gmail.com,Delhi,2020-06-09,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1216,Krishna Banerjee,krishnabanerjee@yahoo.com,Mysuru,2022-01-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1217,Jyoti Singh,jyotisingh@ymail.com,Chandigarh,2024-02-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1218,Ramesh Gupta,rameshgupta@outlook.com,Noida,2023-07-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
1219,Ritvik Balaji,ritvikbalaji@rediffmail.com,Ahmedabad,2019-06-28,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1220,Angel Gupta,angelgupta@outlook.com,Vadodara,2022-07-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1221,Deepak Tripathi,deepaktripathi@gmail.com,Mysuru,2019-04-14,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1222,Angel Bhatt,angelbhatt@yahoo.com,Chennai,2022-09-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1223,Krishna Iyer,krishnaiyer@rediffmail.com,Nagpur,2019-04-09,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1224,Dipali Srivastava,dipalisrivastava@yahoo.com,Bengaluru,2021-09-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1225,Himani Gupta,himanigupta@ymail.com,Bharatpur,2019-10-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1226,Mihir Biswas,mihirbiswas@gmail.com,Guwahati,2020-05-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
1209,Mihir Upadhyay,mihirupadhyay@gmail.com,Ghaziabad,2019-02-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1208,Vihaan Deshpande,vihaandeshpande@gmail.com,Ahmedabad,2023-03-22,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1207,Aakash Subramaniam,aakashsubramaniam@outlook.com,Vadodara,2019-11-14,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1206,Aarav Mondal,aaravmondal@gmail.com,Belagavi,2020-12-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1188,Vandana Tiwari,vandanatiwari@gmail.com,Chennai,2020-01-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1189,Swara Modi,swaramodi@gmail.com,Delhi,2022-08-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
1190,Vihaan Mehta,vihaanmehta@outlook.com,Bengaluru,2020-08-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
1191,Rohit Jain,rohitjain@gmail.com,Delhi,2021-09-08,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1192,Mihir Roy,mihirroy@rediffmail.com,Patna,2024-08-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1193,Kabir Khanna,kabirkhanna@hotmail.com,Indore,2023-07-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
1194,Sunita Kumar,sunitakumar@yahoo.com,Tumakuru,2019-03-18,BASIC,2026-08-12T13:29:33.514031,customers.csv
1195,Aryan Roy,aryanroy@gmail.com,Kolkata,2020-05-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
1186,Kunal Shah,kunalshah@gmail.com,Ahmedabad,2021-01-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
1196,Parth Modi,parthmodi@gmail.com,Noida,2024-08-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1198,Ramesh Bhaduri,rameshbhaduri@gmail.com,Mumbai,2024-03-18,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1199,Neil Chopra,neilchopra@gmail.com,Mumbai,2024-05-29,BASIC,2026-08-12T13:29:33.514031,customers.csv
1200,Mihir Mittal,mihirmittal@outlook.com,Dhanbad,2021-05-21,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1201,Isha Sundaram,ishasundaram@gmail.com,Hyderabad,2019-10-14,BASIC,2026-08-12T13:29:33.514031,customers.csv
1202,Atharva Desai,atharvadesai@gmail.com,Allahabad,2022-02-18,BASIC,2026-08-12T13:29:33.514031,customers.csv
1203,Pari Sarkar,parisarkar@hotmail.com,Mangaluru,2022-11-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1204,Ishita Patil,ishitapatil@yahoo.com,Thiruvananthapuram,2022-08-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1205,Pari Jadhav,parijadhav@hotmail.com,Mumbai,2020-07-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1197,Bhavna Das,bhavnadas@ymail.com,Raipur,2021-10-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1143,Pari Bajpai,paribajpai@yahoo.co.in,Nashik,2024-09-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1142,Aakash Shah,aakashshah@gmail.com,Hyderabad,2020-04-28,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1141,Reyansh Deshpande,reyanshdeshpande@gmail.com,Tirunelveli,2020-02-22,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1078,Sana Jadhav,sanajadhav@gmail.com,Bhopal,2022-08-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1079,Deepak Chauhan,deepakchauhan@outlook.com,Nashik,2021-11-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
1080,Advaith Bhaduri,advaithbhaduri@gmail.com,Ahmedabad,2021-08-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1081,Rajesh Mondal,rajeshmondal@gmail.com,Mumbai,2024-08-28,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1082,Varun Bhatia,varunbhatia@hotmail.com,Bengaluru,2019-06-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1083,Saanvi Jain,saanvijain@ymail.com,Patna,2022-10-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
1084,Aadhav Rao,aadhavrao@ymail.com,Nagpur,2021-12-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
1085,Rahul Shah,rahulshah@rediffmail.com,Rohtak,2022-02-24,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1086,Nikhil Kulkarni,nikhilkulkarni@yahoo.co.in,Chandigarh,2021-12-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1087,Rahul Kulkarni,rahulkulkarni@hotmail.com,Aurangabad,2024-07-05,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1088,Rudra Bhaduri,rudrabhaduri@rediffmail.com,Delhi,2020-08-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
1089,Nisha Shukla,nishashukla@rediffmail.com,Kolkata,2024-03-28,BASIC,2026-08-12T13:29:33.514031,customers.csv
1090,Kabir Narayanan,kabirnarayanan@rediffmail.com,Ahmedabad,2024-06-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1091,Radha Menon,radhamenon@gmail.com,Bengaluru,2020-01-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1092,Shreya Shukla,shreyashukla@ymail.com,Meerut,2021-05-19,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1093,Aarav Anand,aaravanand@gmail.com,Kanpur,2019-11-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1094,Sachin Narayanan,sachinnarayanan@gmail.com,Mangaluru,2019-04-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1077,Pooja Jain,poojajain@rediffmail.com,Shivamogga,2023-02-23,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1076,Hira Tripathi,hiratripathi@gmail.com,Kanpur,2020-08-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1075,Aadhav Kulkarni,aadhavkulkarni@yahoo.com,Dhanbad,2022-03-05,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1074,Angel Yadav,angelyadav@yahoo.co.in,Pune,2024-07-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1056,Sana Garg,sanagarg@gmail.com,Ahmedabad,2023-02-15,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1057,Swara Singh,swarasingh@gmail.com,Ghaziabad,2019-08-12,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1058,Bhavna Agarwal,bhavnaagarwal@ymail.com,Jaipur,2023-01-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1059,Sana Chatterjee,sanachatterjee@yahoo.com,Gurugram,2023-05-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1060,Deepak Mittal,deepakmittal@gmail.com,Guntur,2021-08-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
1061,Pari Mishra,parimishra@hotmail.com,Mysuru,2023-07-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1062,Arjun Kapoor,arjunkapoor@rediffmail.com,Bhopal,2023-08-19,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1063,Amit Bhatt,amitbhatt@gmail.com,Visakhapatnam,2024-09-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1095,Sana Chatterjee,sanachatterjee@hotmail.com,Kochi,2020-03-10,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1064,Rajesh Trivedi,rajeshtrivedi@ymail.com,Aurangabad,2024-01-31,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1066,Manish Dubey,manishdubey@yahoo.co.in,Pune,2019-12-03,BASIC,2026-08-12T13:29:33.514031,customers.csv
1067,Ananya Garg,ananyagarg@gmail.com,Noida,2023-08-08,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1068,Rahul Patil,rahulpatil@gmail.com,Kolkata,2022-09-03,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1069,Shreya Dubey,shreyadubey@outlook.com,Jaipur,2023-05-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
1070,Himani Ghosh,himanighosh@gmail.com,Tiruchirappalli,2021-07-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
1071,Vinod Dubey,vinoddubey@gmail.com,Delhi,2023-10-23,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1072,Ishita Bose,ishitabose@hotmail.com,Hyderabad,2020-04-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
1073,Pranit Anand,pranitanand@rediffmail.com,Meerut,2024-07-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1065,Vihaan Gupta,vihaangupta@gmail.com,Guwahati,2020-07-11,BASIC,2026-08-12T13:29:33.514031,customers.csv
1096,Rohit Bose,rohitbose@gmail.com,Indore,2024-05-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1098,Neil Patil,neilpatil@gmail.com,Chennai,2019-07-19,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1099,Sara Malhotra,saramalhotra@gmail.com,Jodhpur,2023-04-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1123,Tanvi Mane,tanvimane@rediffmail.com,Kanpur,2020-04-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
1124,Rudra Deshpande,rudradeshpande@rediffmail.com,Mumbai,2024-01-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1125,Meera Dubey,meeradubey@outlook.com,Delhi,2019-02-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
1126,Zara Kulkarni,zarakulkarni@rediffmail.com,Aurangabad,2022-04-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
1127,Geeta Parikh,geetaparikh@ymail.com,Kochi,2024-06-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
1128,Pranit Mehta,pranitmehta@gmail.com,Kanpur,2022-07-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1129,Krishna Khanna,krishnakhanna@outlook.com,Mangaluru,2020-04-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
1130,Neil Dwivedi,neildwivedi@outlook.com,Mumbai,2022-03-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1122,Fatima Das,fatimadas@yahoo.com,Nagpur,2021-02-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1131,Aadhya Krishnan,aadhyakrishnan@rediffmail.com,Kolkata,2021-06-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1133,Pranit Vyas,pranitvyas@hotmail.com,Pali,2020-10-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1134,Pari Malhotra,parimalhotra@gmail.com,Thiruvananthapuram,2020-06-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1135,Kiara Mishra,kiaramishra@rediffmail.com,Bengaluru,2023-08-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
1136,Tanvi Agarwal,tanviagarwal@ymail.com,Delhi,2019-03-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1137,Ishita Upadhyay,ishitaupadhyay@gmail.com,Hyderabad,2024-08-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
1138,Ekta Joshi,ektajoshi@outlook.com,Bengaluru,2021-07-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1139,Aakash Thakur,aakashthakur@yahoo.co.in,Dhanbad,2022-12-26,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1140,Sai Bhaduri,saibhaduri@gmail.com,Faridabad,2020-03-02,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1132,Sana Chaturvedi,sanachaturvedi@rediffmail.com,Bengaluru,2022-04-16,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1227,Ayaan Patel,ayaanpatel@hotmail.com,Mangaluru,2019-09-24,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1121,Kabir Singh,kabirsingh@yahoo.com,Gurugram,2021-05-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
1119,Nadia Mondal,nadiamondal@rediffmail.com,Pune,2023-01-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1100,Manish Mittal,manishmittal@yahoo.com,Vellore,2023-06-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
1101,Aditya Yadav,adityayadav@outlook.com,Sikar,2022-03-13,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1102,Tejas Bose,tejasbose@yahoo.co.in,Patna,2023-11-06,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1103,Ekta Sethi,ektasethi@gmail.com,Ahmedabad,2020-01-29,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1104,Gaurav Sundaram,gauravsundaram@rediffmail.com,Nagpur,2023-05-09,BASIC,2026-08-12T13:29:33.514031,customers.csv
1105,Avni Chakraborty,avnichakraborty@outlook.com,Delhi,2023-09-27,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1106,Gaurav Sarkar,gauravsarkar@outlook.com,Guwahati,2020-01-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1107,Kamala Chaturvedi,kamalachaturvedi@yahoo.com,Bhubaneswar,2020-09-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1120,Hira Desai,hiradesai@gmail.com,Bengaluru,2019-02-26,BASIC,2026-08-12T13:29:33.514031,customers.csv
1108,Rekha Anand,rekhaanand@yahoo.co.in,Indore,2019-11-21,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1110,Meera Balaji,meerabalaji@yahoo.co.in,Coimbatore,2019-11-10,BASIC,2026-08-12T13:29:33.514031,customers.csv
1111,Kamala Pillai,kamalapillai@outlook.com,Kanpur,2024-03-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1112,Omkar Chakraborty,omkarchakraborty@hotmail.com,Kolkata,2019-12-01,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1113,Savita Singh,savitasingh@rediffmail.com,Hyderabad,2021-01-16,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1114,Deepak Shah,deepakshah@outlook.com,Rohtak,2022-05-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1115,Kunal Jadhav,kunaljadhav@rediffmail.com,Guwahati,2021-12-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
1117,Hira Pillai,hirapillai@ymail.com,Mumbai,2023-06-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
1118,Vivaan Tiwari,vivaantiwari@rediffmail.com,Indore,2023-07-18,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1109,Sunita Bhatia,sunitabhatia@gmail.com,Visakhapatnam,2022-05-15,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1055,Sushma Awasthi,sushmaawasthi@gmail.com,Pune,2023-10-02,BASIC,2026-08-12T13:29:33.514031,customers.csv
1228,Aadhav Mehta,aadhav.mehta@gmail.com,Pune,2023-11-04,BASIC,2026-08-12T13:29:33.514031,customers.csv
1230,Advaith Biswas,advaithbiswas@outlook.com,Kolkata,2019-02-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
1342,Pranit Vyas,pranit.vyas@gmail.com,Surat,2021-02-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1343,Diya Bhatt,diyabhatt@yahoo.co.in,Patna,2023-04-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1344,Swara Modi,swara.modi@gmail.com,Bengaluru,2022-11-11,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1345,Siddharth Khanna,siddharthkhanna@yahoo.com,Vijayawada,2023-06-19,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1346,Swara Sharma,swarasharma@rediffmail.com,Mumbai,2019-10-14,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1347,Aliya Trivedi,aliyatrivedi@outlook.com,Bhubaneswar,2023-11-01,BASIC,2026-08-12T13:29:33.514031,customers.csv
1348,Saanvi Awasthi,saanviawasthi@gmail.com,Chennai,2021-01-15,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1349,Kabir Patil,kabirpatil@yahoo.com,Chennai,2019-08-30,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1350,Aanya Tripathi,aanyatripathi@outlook.com,Nagpur,2020-03-23,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1351,Aisha Tiwari,aishatiwari@yahoo.co.in,Delhi,2020-05-25,BASIC,2026-08-12T13:29:33.514031,customers.csv
1352,Krishna Chaturvedi,krishnachaturvedi@yahoo.com,Bhopal,2020-02-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1353,Ayaan Khanna,ayaankhanna@gmail.com,Thiruvananthapuram,2019-06-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
1354,Navya Balaji,navyabalaji@outlook.com,Chandigarh,2021-12-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
1355,Lakshmi Chaturvedi,lakshmichaturvedi@outlook.com,Ahmedabad,2022-11-06,BASIC,2026-08-12T13:29:33.514031,customers.csv
1356,Falak Agarwal,falakagarwal@outlook.com,Jaipur,2019-08-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
1357,Amit Iyer,amitiyer@rediffmail.com,Rohtak,2023-07-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1358,Himani Mukherjee,himanimukherjee@gmail.com,Ambala,2022-02-18,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1341,Siddharth Mittal,siddharthmittal@gmail.com,Mumbai,2020-01-14,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1340,Nikhil Kumar,nikhilkumar@gmail.com,Kolkata,2024-02-09,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1339,Ayaan Vyas,ayaanvyas@yahoo.com,Kolkata,2019-05-22,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1338,Sachin Dwivedi,sachindwivedi@rediffmail.com,Guwahati,2023-02-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1320,Arjun Agarwal,arjunagarwal@rediffmail.com,Aurangabad,2022-09-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1321,Riya Sinha,riyasinha@gmail.com,Surat,2023-08-27,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1322,Falak Malhotra,falakmalhotra@gmail.com,Kolkata,2022-09-18,BASIC,2026-08-12T13:29:33.514031,customers.csv
1323,Meera Yadav,meerayadav@gmail.com,Shivamogga,2021-10-14,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1324,Sana Thakur,sanathakur@outlook.com,Surat,2021-01-21,BASIC,2026-08-12T13:29:33.514031,customers.csv
1325,Zara Sharma,zarasharma@rediffmail.com,Delhi,2021-02-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1326,Aisha Das,aishadas@gmail.com,Bengaluru,2021-04-17,BASIC,2026-08-12T13:29:33.514031,customers.csv
1327,Savita Reddy,savitareddy@rediffmail.com,Pune,2021-03-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1359,Tejas Garg,tejasgarg@rediffmail.com,Guwahati,2024-04-30,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1328,Ramesh Pandey,ramesh.pandey@yahoo.com,Pune,2024-01-11,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1330,Varun Tiwari,varuntiwari@rediffmail.com,Kanpur,2023-11-11,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1331,Rudra Venkatesh,rudravenkatesh@outlook.com,Nagpur,2019-12-07,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1332,Tanvi Dey,tanvi.dey@gmail.com,Coimbatore,2020-12-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1333,Varun Mane,varunmane@rediffmail.com,Pune,2024-05-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
1334,Amit Mukherjee,amitmukherjee@rediffmail.com,Chennai,2021-02-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
1335,Vivaan Rajan,vivaanrajan@hotmail.com,Patna,2023-08-31,BASIC,2026-08-12T13:29:33.514031,customers.csv
1336,Prasad Awasthi,prasadawasthi@rediffmail.com,Pune,2019-10-19,BASIC,2026-08-12T13:29:33.514031,customers.csv
1337,Arjun Chatterjee,arjunchatterjee@gmail.com,Chennai,2023-11-23,BASIC,2026-08-12T13:29:33.514031,customers.csv
1329,Kiara Khanna,kiarakhanna@gmail.com,Tiruchirappalli,2023-01-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1319,Gaurav Narayanan,gauravnarayanan@yahoo.com,Hyderabad,2021-04-17,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1360,Anil Tripathi,aniltripathi@hotmail.com,Mumbai,2023-01-15,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1362,Shubham Sarkar,shubhamsarkar@hotmail.com,Nagpur,2024-05-04,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1385,Aliya Tripathi,aliyatripathi@ymail.com,Lucknow,2020-06-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1386,Tejas Sen,tejassen@yahoo.co.in,Indore,2020-11-01,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1387,Pranav Deshpande,pranavdeshpande@rediffmail.com,Pune,2020-08-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1388,Navya Dubey,navyadubey@gmail.com,Ahmedabad,2020-02-22,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1389,Bhavna Das,bhavnadas@outlook.com,Visakhapatnam,2020-11-20,BASIC,2026-08-12T13:29:33.514031,customers.csv
1390,Advaith Upadhyay,advaithupadhyay@gmail.com,Madurai,2020-04-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1391,Fatima Chaturvedi,fatimachaturvedi@outlook.com,Erode,2023-07-13,BASIC,2026-08-12T13:29:33.514031,customers.csv
1392,Arjun Chatterjee,arjunchatterjee@outlook.com,Bhopal,2020-12-07,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1393,Prasad Dixit,prasaddixit@gmail.com,Sikar,2023-04-15,BASIC,2026-08-12T13:29:33.514031,customers.csv
1394,Zara Deshpande,zaradeshpande@gmail.com,Bengaluru,2019-12-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
1395,Geeta Sundaram,geetasundaram@gmail.com,Kochi,2024-05-18,BASIC,2026-08-12T13:29:33.514031,customers.csv
1396,Ruhi Iyer,ruhiiyer@gmail.com,Jaipur,2023-11-12,BASIC,2026-08-12T13:29:33.514031,customers.csv
1397,Yash Banerjee,yashbanerjee@hotmail.com,Delhi,2021-01-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1398,Falak Singh,falaksingh@ymail.com,Agra,2024-06-24,BASIC,2026-08-12T13:29:33.514031,customers.csv
1399,Usha Sen,ushasen@gmail.com,Udaipur,2021-04-29,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1400,Ritvik Shukla,ritvikshukla@gmail.com,Mumbai,2024-01-06,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1401,Rahul Chatterjee,rahul.chatterjee@gmail.com,Kochi,2020-10-22,BASIC,2026-08-12T13:29:33.514031,customers.csv
1384,Lakshmi Dwivedi,lakshmidwivedi@outlook.com,Lucknow,2022-03-05,BASIC,2026-08-12T13:29:33.514031,customers.csv
1383,Nadia Mishra,nadiamishra@ymail.com,Lucknow,2023-09-27,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1382,Shubham Gupta,shubhamgupta@rediffmail.com,Aurangabad,2022-05-10,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1381,Ekta Srivastava,ektasrivastava@yahoo.com,Noida,2021-07-10,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1363,Komal Iyer,komaliyer@outlook.com,Pune,2021-03-10,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1364,Siddharth Balaji,siddharthbalaji@ymail.com,Mumbai,2024-08-01,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1365,Atharva Bhatia,atharvabhatia@ymail.com,Ranchi,2024-03-27,BASIC,2026-08-12T13:29:33.514031,customers.csv
1366,Prakash Menon,prakashmenon@ymail.com,Kolkata,2021-05-16,BASIC,2026-08-12T13:29:33.514031,customers.csv
1367,Tejas Rao,tejasrao@outlook.com,Dhanbad,2019-04-30,BASIC,2026-08-12T13:29:33.514031,customers.csv
1368,Rohit Vyas,rohitvyas@yahoo.co.in,Chennai,2021-11-21,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1369,Lakshmi Chatterjee,lakshmichatterjee@gmail.com,Davangere,2024-07-08,BASIC,2026-08-12T13:29:33.514031,customers.csv
1370,Chetna Srivastava,chetnasrivastava@gmail.com,Bhubaneswar,2023-03-25,PREMIUM,2026-08-12T13:29:33.514031,customers.csv
1361,Sai Saxena,saisaxena@rediffmail.com,Kolkata,2024-06-07,BASIC,2026-08-12T13:29:33.514031,customers.csv
1371,Prasad Dixit,prasaddixit@ymail.com,Erode,2023-11-25,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
1373,Vikram Roy,vikramroy@gmail.com,Coimbatore,2020-06-05,LIBRARY,2026-08-12T13:29:33.514031,customers.csv
